SupplierID,SupplierName,RawMaterialBatchID,MaterialName,MaterialGrade,InitialQuantity,Unit,ReceiveDate,MachineID,MachineName,MachineType,LastMaintenanceDate,CustomerOrderID,CustomerName,OrderDate,ProductionOrderID,ComponentToProduce,QuantityToProduce,ScheduledStart,ScheduledEnd,Status,MaterialUsedBatchID,QuantityUsed,QualityCheckID,CheckTimestamp,Result,InspectorName
S-01,Copper Co.,RM-0002,Lock Washer,Corten,4951,kg,14-01-2024,M-103,P1-Waterjet Cutter,Lathe,04-12-2023 03:32,C-511,Customer 112,25-06-2024 04:41,P1-25-1009,Component N9,1017.066973,01-10-2025 02:05,24-04-2024 16:14,Completed,RM-0080,652.0825807,QC-291,22-04-2023 04:15,,
S-03,CopperCo,RM-0046,Steel Sheet,Injection Grade,2731,kg,25-11-2024,M-101,P1-Stamping Press 1,Lathe,09/25/2024,C-510,Customer 60,24-05-2024 22:52,1041,Component Q8,467.3571895,22-03-2025 17:34,16-06-2024 01:43,Scheduled,RM-0087,427.9529105,,,Passed,John Doe
S-06,SteelCorp,RM-0100,Steel Sheet,Square,3343,ft,28-01-2024,M-101,P2-Grinding Machine 5,Cutter,18-10-2024 19:54,C-509,Customer 111,13-01-2023 13:00,1050,Component L8,162.1376652,26-04-2023 14:02,24-04-2024 16:14,Completed,RM-0069,2495.503108,,,Passed,
S-06,CopperCo,RM-0078,Socket Cap Screw,Grade 5,3890,kg,17-05-2025,M-103,P1-Waterjet Cutter,Cutter,01-08-2024 01:14,C-508,Customer 91,08-01-2024 09:44,1028,Component I6,86.45718727,27-09-2024 06:21,13-03-2025 03:21,Completed,RM-0047,911.0366069,,20-03-2024 18:21,,Peter Jones
S-02,SteelCorp,RM-0053,LDPE Film,Type 1,3373,kg,13-02-2024,M-101,P1-CNC Lathe 1,Lathe,09-03-2023 03:22,C-507,Customer 143,11-09-2024 07:12,P2-24-1074,Component E6,672.9001713,21-04-2025 00:14,24-05-2025 08:34,Scheduled,RM-0042,,,,,Mary Williams
S-01,Global Metals,RM-0089,Lock Washer,A36,1968,pcs,27-07-2025,M-104,P2-Milling Machine 2,Drawer,19-12-2023 12:20,C-509,Customer 78,13-01-2023 13:00,1091,Component V9,839.9141919,01-08-2025 12:35,05-12-2024 00:04,Scheduled,RM-0035,,,,Passed,
S-06,SteelCorp,RM-0083,HDPE Granules,Copolymer,4347,kg,20-01-2023,M-201,P1-Waterjet Cutter,Drawer,12-02-2024 17:58,C-502,Customer 137,02-05-2025 20:34,P1-24-1089,Component K4,467.7930854,24-12-2024 07:11,18-02-2025 01:47,Completed,,2737.948311,QC-242,,Passed,marywilliams
S-04,SteelCorp,RM-0096,Titanium Bar,6AL-2Sn-4Zr-2Mo,1055,KG,13-02-2024,M-101,P1-CNC Lathe 1,Grinder,12-02-2024 17:58,C-506,Customer 143,27-03-2024 21:04,1028,Component O7,634.956404,25-04-2024 06:18,19-05-2025 00:21,Scheduled,RM-0073,,QC-223,,,Mary Williams
S-01,PlasticPro,RM-0091,Hex Nut Blank,6061-T6,3890,kg,28-07-2025,M-101,P2-Grinding Machine 5,Cutter,03-08-2025 11:15,C-505,Customer 122,23-01-2025 17:49,1077,Component Z2,473.0480014,01-02-2023 02:12,24-05-2025 08:34,Completed,RM-0080,2521.303045,,03-09-2023 11:15,,John Doe
S-01,Global Metals,RM-0058,Copper Sheet,PA66,1779,kg,17-05-2025,M-202,P1-Stamping Press 1,Lathe,19-06-2025 00:03,C-513,Customer 53,13-04-2023 14:31,P1_24_1062,Component P3,806.312274,20-07-2024 12:35,28-11-2025 17:53,Completed,RM-0054,590.46684,QC-254,15-08-2024 21:21,,John Doe
S-03,CopperCo,RM-0084,Steel Scrap,1045,2765,kg,16-07-2024,M-201,P1-Wire Drawer 1,Lathe,09-03-2023 03:22,C-509,Customer 91,23-01-2025 17:49,P2/23/1094,Component W6,289.7039654,05-02-2024 03:07,06-12-2024 18:18,Completed,RM-0065,1252.652621,,21-01-2024 15:21,,John Doe
S-08,Precision Fasteners,RM-0037,Washer Blank,Expanded Metal,1780,kg,14-12-2024,M-101,P1-Stamping Press 1,Lathe,07-12-2023 10:27,C-506,Customer 122,09-05-2025 17:34,1068,Component T2,86.6078827,21-04-2024 00:23,22-02-2024 00:11,Scheduled,,,,,Passed,
S-01,SteelCorp,RM-0070,Titanium Rod,1018 Carbon,1212,kg,28-01-2024,M-101,P1-Wire Drawer 1,Drawer,18-06-2025 20:30,C-508,Customer 96,23-12-2023 10:14,1010,Component Q1,412.1038597,18-02-2024 10:28,18-03-2024 01:23,Scheduled,RM-0043,,QC-242,,,Peter Jones
S-01,SteelCorp,RM-0052,Copper Rod,6061-T6,1360,KG,13-01-2024,M-103,P2-Grinding Machine 5,Drawer,17-02-2025 20:23,C-502,Customer 111,11-08-2023 13:50,1005,Component G4,219.0091527,22-07-2024 09:23,27-01-2023 15:25,In Progress,RM-0074,1719.610543,QC-243,22-01-2024 07:59,,Jane Smith
S-03,Precision Fasteners,RM-0027,Bolt Blank,Natural,4109,kg,28-01-2023,M-201,P1-Waterjet Cutter,Lathe,04-12-2022 17:41,C-505,Customer 74,27-03-2024 21:04,P2/23/1059,Component Y1,496.2933212,21-02-2024 07:11,23-03-2025 05:34,Completed,RM-0071,1070.164522,QC-242,16-01-2024 12:21,,Mary Williams
S-06,Global Metals,RM-0084,Titanium Hex Bar,Grade 5,1780,kg,17-05-2025,M-201,P2-Milling Machine 2,Press,21-10-2025 18:05,C-510,Customer 62,04-11-2025 18:05,P1-24-1078,Component O7,478.6820888,24-12-2024 07:11,30-09-2024 05:34,Completed,,,QC-280,15-08-2024 21:21,Passed,Jane Smith
S-02,Precision Fasteners,RM-0005,Aluminum Round Bar,SS-304,4460,kg,18-04-2024,M-104,P1-Waterjet Cutter,Mill,28-12-2023 17:10,C-502,Customer 131,02-09-2024 18:37,P2-24-1039,Component T8,535.6084172,21-02-2025 02:45,29-11-2025 02:25,Quoted,RM-0067,821.769713,QC-276,29-01-2025 14:52,Passed,
S-01,Copper Co.,RM-0090,Copper Ingot,C3x4.1,1147,KG,17-05-2025,M-202,P1-CNC Lathe 1,Lathe,12/17/2023,C-502,Customer 58,25-12-2023 17:52,P1-24-1061,Component O7,312.6095522,18-08-2024 10:43,29-11-2025 02:25,Rework Required,RM-0034,,,26-01-2023 02:44,Passed,Conflicting duplicate record - missing material and QC
S-01,Global Metals,RM-0046,Copper Sheet,Type L,1467,kg,14-01-2024,M-104,P1-CNC Lathe 1,Grinder,09/25/2024,C-512,Customer 114,11-09-2024 07:12,P1-25-1033,Component Y5,995.3862388,23-04-2023 23:26,18-06-2024 13:31,Completed,RM-0071,1611.302234,,02-08-2025 10:39,Passed,Jane Smith
S-03,AluWorks,RM-0097,Steel Hex Bar,Woven,3284,kg,28-01-2024,M-202,P1-Wire Drawer 1,Lathe,08-01-2025 20:01,C-509,Customer 112,10-01-2023 13:58,P1_24_1071,Component H5,514.5261814,21-04-2023 11:02,18-02-2025 01:47,In Progress,RM-0052,,QC-207,,Passed,
S-04,PlasticPro Inc.,RM-0030,Steel Billet,Assorted,3685,pcs,24-09-2025,M-202,P1-CNC Lathe 1,Grinder,09/25/2024,C-503,Customer 73,25-12-2023 17:52,P2-25-1014,Component G4,84.30569483,03-12-2024 10:17,29-09-2024 17:44,Completed,RM-0037,,,20-03-2024 18:21,Passed,Material receive date is after order start
S-04,Global Metals,RM-0038,Steel Bar,6063-T5,4951,meters,18-03-2025,M-201,P2-Grinding Machine 5,Lathe,18-06-2025 20:30,C-500,Customer 67,13-04-2023 14:31,P1_24_1084,Component J9,217.6069088,18-06-2024 01:31,20-07-2024 07:47,Scheduled,,1893.167315,QC-240,,Passed,Mary Williams
S-06,SteelCorp,RM-0027,Titanium Plate,Galvanized,2896,KG,25-11-2024,M-202,P1-Wire Drawer 1,Cutter,08-03-2024 17:42,C-512,Customer 98,09-11-2025 21:05,P1-25-1098,Component Z5,963.245341,05-12-2024 13:06,28-01-2023 12:40,Scheduled,RM-0011,1841.723819,,02-02-2024 04:44,,Mary Williams
S-04,PlasticPro,RM-0019,Steel Billet,C110,4025,kg,18-04-2025,M-101,P1-CNC Lathe 1,Lathe,17-02-2025 20:23,C-507,Customer 52,08-01-2024 09:44,1005,Component A1,927.8883738,22-01-2023 09:21,19-02-2024 01:17,Completed,RM-0014,,QC-251,,,Jane Smith
S-04,SteelCorp,RM-0067,Titanium Rod,Carbon Steel,2737,kg,24-09-2025,M-201,P2-Milling Machine 2,Lathe,13-01-2025 10:59,C-503,Customer 88,01-03-2025 05:44,P1-24-1078,Component X9,89.30163438,21-02-2025 02:45,29-01-2025 01:37,Scheduled,RM-0043,96.24499382,QC-294,,Passed,
S-06,Global Metals,RM-0021,Titanium Rod,ACR,1579,pcs,26-03-2024,M-201,P2-Milling Machine 2,Cutter,01-08-2024 01:14,C-508,Customer 142,23-01-2025 17:49,P1-25-1016,Component R8,73.94222964,24-05-2025 08:24,29-03-2025 17:11,Completed,,3479.361237,,26-01-2023 17:15,Passed,Mary Williams
S-02,PlasticPro,RM-0071,Copper Sheet,ACR,4347,kg,17-05-2025,M-105,P1-CNC Lathe 1,Lathe,25-09-2024 07:12,C-503,Customer 120,03-03-2025 14:15,P1-24-1089,Component M8,424.2627042,18-05-2024 11:37,04-12-2024 01:17,Pending Materials,RM-0082,1961.134178,QC-273,19-02-2024 08:35,,Jane Smith
S-08,SteelCorp,RM-0088,Titanium Bar,3/16 inch,3587,kg,28-01-2024,M-201,P1-CNC Lathe 1,Press,16-07-2024 01:14,C-512,Customer 136,09-05-2025 17:34,P1-25-1008,Component Z5,107.1263937,05-02-2023 23:14,25-05-2025 08:24,Completed,RM-0048,3639.836907,QC-278,27-04-2023 05:25,,Mary Williams
S-01,PlasticPro,RM-0033-C,Steel Sheet,Expanded Metal,3101,pcs,11-08-2024,M-105,P1-Wire Drawer 1,Drawer,03-06-2024 12:20,C-500,Customer 71,03-09-2024 10:49,P1-23-1086,Component D7,898.4650221,26-01-2023 01:21,14-06-2024 17:37,In Progress,,915.1144048,QC-207,,,
S-03,AluWorks,RM-0084,Steel Pipe,0.05mm,3699,kg,25-11-2024,M-104,P2-Milling Machine 2,Lathe,17-09-2025 14:03,C-510,Customer 117,25-06-2024 04:41,1056,Component C6,506.3762154,28-03-2024 15:19,01-08-2025 22:17,Completed,RM-0047,,,03-13-2025 03:04,,Peter Jones
S-08,AluWorks,RM-0007,Steel Pipe,Black,3849,pcs,24-09-2024,P1-LATHE-01,P2-Grinding Machine 5,Mill,23-11-2023 04:32,C-500,Customer 94,13-11-2024 13:22,P1-24-1078,Component L8,841.620556,26-01-2023 23:25,22-04-2023 05:02,Scheduled,,,QC-267,21-04-2024 20:31,,
S-08,PlasticPro Inc.,RM-0040,Steel Bar,Assorted,3890,ft,13-02-2024,M-101,P1-Wire Drawer 1,Mill,12-02-2025 18:00,C-506,Customer 129,02-09-2024 18:37,P1-24-1018,Component B6,213.561933,15-02-2024 10:25,29-01-2025 01:37,Completed,RM-0086,,,,Passed,ETP = Electrolytic Tough Pitch
S-06,SteelCorp,RM-0094,Aluminum Bar,Cold Forged,"$1,031",kg,18-04-2023,M-103,P1-Wire Drawer 1,Lathe,04-12-2022 18:01,C-507,Customer 138,25-06-2024 04:41,1081,Component B6,757.7496574,20-05-2025 02:14,20-03-2024 19:11,Completed,RM-0038,,,,,
S-03,PlasticPro,RM-0064,Copper Wire Bar,Aluminized,2888,meter,11-06-2024,M-104,P1-CNC Lathe 1,Drawer,06/27/2024,C-500,Customer 77,02-09-2024 18:37,P1-25-1098,Component Z3,518.3615697,17-01-2024 01:14,16-02-2024 02:25,Completed,RM-0025,1781.422694,,16-02-2024 01:39,Passed,Reworked:No
S-01,AluWorks,RM-0037,Titanium Ingot,Square,1622,kg,28-01-2024,M-201,P2-Grinding Machine 5,Press,10-01-2024,C-513,Customer 115,10-01-2023 13:58,P1-23-1015,Component P7,429.5012531,25-04-2025 11:34,13-03-2025 03:21,Completed,RM-0087,990.4349282,QC-219,02-08-2025 10:39,,Jane Smith
S-02,Global Metals,RM-0093,Steel Sheet,Expanded Metal,4601,kg,12-02-2024,M-201,P1-Stamping Press 1,Cutter,07/15/2025,C-508,Customer 140,13-01-2023 13:00,P1-25-1036,Component M3,734.2670321,25-04-2025 11:34,05-12-2024 02:04,Pending Materials,RM-0014,2417.069865,,,Passed,
S-04,SteelCorp,RM-0035,Steel Plate,Expanded Metal,3587,kg,23-03-2025,P1-WJC-01,P2-Milling Machine 2,Drawer,21-10-2025 18:05,C-505,Customer 104,19-01-2024 12:39,P1-25-1036,Component A6,406.5575261,16-01-2024 00:23,21-01-2024 16:14,Completed,,,,,Passed,Mary Williams
S-01,SteelCorp,RM-0004,Rivet Blank,Pure Copper,1176,meters,13-05-2024,M-105,P1-CNC Lathe 1,Lathe,01-01-2025 10:59,C-500,Customer 139,13-04-2023 14:31,1028,Component X9,482.3933449,21-05-2024 01:23,06-08-2025 01:24,Completed,,4463.624802,QC-269,02-08-2025 10:39,Passed,
S-01,Copper Co.,RM-0088,Steel I-Beam,6AL-4V,4601,kg,13-05-2024,M-201,P1-CNC Lathe 1,Mill,24-03-2024 15:43,C-502,Customer 83,03-03-2025 14:15,P1-24-1070,Component Y5,683.6923263,18-05-2025 01:21,23-02-2024 18:26,In Progress,,,QC-225,,Passed,John Doe
S-08,SteelCorp,RM-0085,Steel Bar,Unfilled,2509,kg,25-08-2023,P1-WJC-01,P1-Stamping Press 1,Grinder,25-09-2024 07:12,C-509,Customer 66,13-11-2024 13:22,P1-25-1080,Component A9,662.5129224,03-12-2024 23:54,29-01-2025 01:37,In Progress,,1987.101717,,20-05-2025 21:31,Passed,John Doe
S-01,SteelCorp,RM-0039,Socket Cap Screw,High Carbon,1781,m,24-03-2025,M-201,P1-CNC Lathe 1,Press,07/20/2025,C-511,Customer 69,08-01-2024 09:44,P1-25-1009,Component Q6,733.2813738,25-01-2023 11:34,28-01-2023 12:40,Completed,RM-0047,,,03-09-2023 11:15,,Jane Smith
S-06,Global Metals,RM-0097,Copper Wire,Clear,2385,pcs,14-12-2024,M-104,P1-Stamping Press 1,Lathe,25-06-2024 11:39,C-505,Customer 111,09-02-2025 15:53,P2-23-1065,Component Z4,529.6853099,24-05-2025 08:24,21-02-2024 02:13,Completed,RM-0019,3965.05559,QC-291,,,Mary Williams
S-08,PlasticPro,RM-0023,Steel Hex Bar,Alloy Steel,4601,pcs,17-05-2025,M-201,P2-Milling Machine 2,Lathe,05/18/2025,C-512,Customer 109,25-06-2024 04:41,P2-24-1012,Component Y1,425.2744693,21-02-2025 02:45,26-01-2023 18:21,Scheduled,RM-0040,953.9285158,,15-08-2024 21:21,,Jane Smith
S-04,PlasticPro,RM-0022,Titanium Wire,Mixed Grades,2930,kg,13-01-2024,M-201,P1-CNC Lathe 1,Mill,11-08-2024 11:15,C-506,Customer 133,08-01-2023 17:35,1028,Component P8,951.6443223,02-09-2023 21:05,29-03-2025 17:11,Completed,RM-0017,1568.068123,QC-271,,,
S-04,CopperCo,RM-0027,Copper Foil,3003-H14,1603,kg,20-01-2023,M-101,P1-CNC Lathe 1,Grinder,11-08-2024 11:15,C-511,Customer 119,24-05-2024 22:52,1028,Component C6,127.4479989,29-09-2024 11:34,16-02-2024 02:25,Completed,RM-0029,3415.05464,QC-219,,Passed,
S-08,SteelCorp,RM-0058,Copper Sheet,Ti-6Al-4V,3343,kg,25-11-2025,M-201,P2-Milling Machine 2,Cutter,20-07-2023 03:41,C-512,Customer 80,09-02-2025 15:53,P1_24_1040,Component H9,198.4847974,05-12-2025 07:54,23-02-2024 18:26,Completed,RM-0020,2285.838489,QC-259,01-02-2023 19:15,Passed,John Doe
S-01,Precision Fasteners,RM-0089,Titanium Sheet,Grade 7,1603,kg,28-01-2024,M-201,P1-Wire Drawer 1,Lathe,18-02-2025 20:23,C-505,Customer 68,03-24-2025 15:53,P2/23/1003,Component G3,815.1668388,02-09-2023 21:05,17-08-2024 01:43,Completed,,2100.155374,QC-263,25-07-2024 16:21,,marywilliams
S-01,Global Metals,RM-0086,Steel Bar,Grade 2,2888,kg,28-01-2024,M-201,P2-Milling Machine 2,Press,14-12-2022 02:54,C-501,Customer 92,18-02-2024 01:21,P1_24_1031,Component L8,356.1094854,01-10-2025 02:05,29-09-2024 17:44,Completed,,,QC-205,,Passed,
S-02,SteelCorp,RM-0041,Titanium Fastener,T6 Temper,2393,pcs,17-05-2025,M-202,P1-Wire Drawer 1,Cutter,01-08-2024 01:14,C-504,Customer 135,03-09-2024 10:49,P1_25_1053,Component R4,201.0987806,28-01-2025 11:37,23-04-2024 04:27,Completed,,3937.926216,QC-245,16-02-2024 01:39,Failed,
S-01,SteelCorp,RM-0028,Steel Billet,Custom Profile,2765,kg,13-02-2024,M-101,P1-CNC Lathe 1,Lathe,14-12-2022 02:54,C-502,Customer 83,27-03-2024 21:04,P2-24-1082,Component M8,81.18057627,29-09-2024 02:44,18-06-2024 13:31,Completed,,,,26-01-2023 17:15,Failed,Supplier name missing
S-03,PlasticPro Inc.,RM-0050,Steel Rod,Grade 5,1526,kg,24-09-2025,M-201,P1-CNC Lathe 1,Mill,09-03-2023 03:22,C-500,Customer 87,09-05-2025 17:34,P2-24-1012,Component R8,492.0085282,29-01-2025 02:44,05-12-2024 02:04,Completed,RM-0042,,,,Passed,Jane Smith
S-03,Global Metals,RM-0089,Steel Sheet,C145 Tellurium,1622,pcs,27-07-2025,M-103,P1-Wire Drawer 1,Drawer,03-08-2025 11:15,C-512,Customer 55,11-09-2024 07:12,P2/23/1003,Component C8,720.4171029,22-03-2025 17:34,19-02-2024 09:28,Completed,,,QC-283,27-03-2025 09:56,,PriorityOrder:Yes
S-08,Global Metals,RM-0064,Copper Ingot,Grade 23,1622,kg,13-02-2024,M-101,P2-Milling Machine 2,Press,17-02-2025 20:23,C-501,Customer 140,13-11-2024 13:22,P1_24_1067,Component T5,960.1568548,22-03-2025 17:34,27-03-2025 10:47,Scheduled,RM-0086,,QC-243,01-02-2023 19:15,,
S-01,CopperCo,RM-0011,Copper Ingot,T6 Temper,1551,kg,18-03-2025,M-103,P2-Milling Machine 2,Lathe,07-12-2024 15:45,C-508,Customer 97,13-01-2023 13:00,P1-25-1098,Component M4,540.3404121,18-02-2024 10:17,17-01-2024 08:54,Pending Materials,RM-0052,,QC-219,,,
S-02,Global Metals,RM-0025,HDPE Granules,Injection Grade,1764,kg,25-08-2023,M-101,P1-Waterjet Cutter,Press,06-12-2022 17:41,C-500,Customer 128,04-26-2024 10:29,1077,Component F2,928.2636218,05-08-2025 01:24,01-08-2025 00:11,Cancelled,,897.0744437,QC-293,,,John Doe
S-01,CopperCo,RM-0053,Aluminum Sheet,6AL-2Sn-4Zr-2Mo,2737,kg,17-05-2025,M-101,P1-Wire Drawer 1,Drawer,03-06-2024 12:20,C-510,Customer 111,18-02-2024 01:21,P2-24-1047,Component I6,443.4237853,22-01-2023 09:21,29-11-2025 02:25,Completed,,1633.459104,QC-231,,,Jane Smith
S-06,CopperCo,RM-0065,Titanium Round Bar,Hot Rolled,3483,kg,17-05-2025,M-104,P1-Wire Drawer 1,Welder,23-11-2023 04:32,C-502,Customer 129,09-01-2025 23:16,P1-25-1087,Component X1,693.5918493,01-08-2025 06:17,19-02-2024 09:28,Completed,RM-0052,,,,Passed,Jane Smith
S-06,Global Metals,RM-0016,Copper Sheet,6AL-4V,4728,ft,23-03-2025,M-201,P2-Grinding Machine 5,Lathe,28-12-2023 17:10,C-504,Customer 71,10-01-2023 13:58,P2-24-1074,Component F2,955.7487057,24-05-2025 08:24,17-01-2024 19:14,Quoted,RM-0056,,,,Failed,Awaiting stock confirmation
S-08,Precision Fasteners,RM-0063,Aluminum Round Bar,Grade 9,2903,kg,26-03-2024,M-103,P1-Waterjet Cutter,Grinder,19-06-2025 00:03,C-504,Customer 118,04-11-2025 18:05,1095,Component Z2,961.205595,05-12-2024 13:06,05-12-2024 02:04,Scheduled,RM-0014,,,21-02-2024 01:21,,Peter Jones
S-06,CopperCo,RM-0068,Steel Sheet,0.05mm,4046,pcs,23-03-2025,M-103,P1-Waterjet Cutter,Lathe,17-02-2025 20:23,C-503,Customer 90,18-02-2024 01:21,P1-25-1027,Component Y5,476.9159946,20-04-2025 23:14,06-02-2023 18:14,Completed,,4205.579859,QC-275,28-11-2025 17:15,,Jane Smith
S-04,CopperCo,RM-0100,Steel Rod,Seamless,15118.08,kg,26-03-2024,M-202,P1-CNC Lathe 1,Drawer,12-02-2025 18:00,C-510,Customer 122,26-01-2024 12:39,P2-25-1057,Component T9,182.7367378,21-05-2024 01:23,05-12-2025 20:54,In Progress,,1224.538734,,14-06-2024 16:21,Passed,John Doe
S-02,Precision Fasteners,RM-0065,Titanium Mesh,Injection Grade,2731,kg,18-04-2024,M-104,P2-Milling Machine 2,Lathe,06/27/2024,C-500,Customer 79,09-01-2025 23:16,1024,Component L8,86.4346143,15-08-2024 01:14,30-10-2025 08:34,Completed,,3212.247705,,29-10-2025 14:44,Passed,Mary Williams
S-06,Global Metals,RM-0034,ABS Filament,Serrated,4479,kg,25-08-2023,M-202,P1-CNC Lathe 1,Lathe,04-12-2023 03:32,C-501,Customer 124,08-01-2023 17:35,P1-25-1080,Component V3,80.99415594,26-01-2023 01:21,22-04-2025 00:14,Scheduled,RM-0061,,QC-256,,Passed,Mary Williams
S-08,SteelCorp,RM-0019,Aluminum Coil,Grade 9,4109,m,17-05-2025,M-104,P1-Wire Drawer 1,Mill,17-12-2023 09:27,C-511,Customer 87,26-01-2024 12:39,P2-25-1092,Component Z1,267.4374708,24-07-2024 23:23,25-05-2025 08:24,Completed,,,QC-282,20-03-2024 18:21,,
S-03,PlasticPro Inc.,RM-0030,Titanium Coil,Internal Tooth,2230,kg,18-04-2024,M-105,P1-CNC Lathe 1,Lathe,07/15/2025,C-504,Customer 107,14-01-2023 20:53,1081,Component H1,317.9744329,29-10-2025 11:34,13-03-2025 03:21,Completed,,,QC-211,,,John Doe
S-02,PlasticPro,RM-0042,Titanium Fastener,6AL-4V,1779,kg,11-06-2024,M-201,P1-Stamping Press 1,Cutter,20-01-2024 18:22,C-503,Customer 103,14-01-2023 20:53,1081,Component L8,325.7125234,04-12-2024 03:04,17-01-2024 19:14,Completed,,,QC-217,29-10-2025 14:44,,
S-01,Precision Fasteners,RM-0043,Titanium Plate,HP12x53,15118.08,kg,25-11-2025,M-104,P2-Grinding Machine 5,Drawer,04-12-2022 18:01,C-502,Customer 70,09-05-2025 17:34,P1-25-1069,Component E1,290.6985722,29-11-2024 01:05,18-03-2024 01:23,Completed,,,QC-274,,Passed,Peter Jones
S-01,SteelCorp,RM-0086,Steel Sheet,6063-T5,1134,KG,28-01-2024,M-105,P1-Stamping Press 1,Lathe,07/20/2025,C-513,Customer 141,10-01-2023 13:58,P1-23-1051,Component O3,206.5325765,05-02-2023 06:18,01-08-2025 01:18,Completed,RM-0014,,,,Passed,PriorityOrder:Yes
S-01,AluWorks,RM-0063,HDPE Granules,6AL-2Sn-4Zr-2Mo,3849,kg,17-05-2025,M-101,P1-Wire Drawer 1,Drawer,24-03-2025 18:31,C-504,Customer 74,19-01-2024 12:39,P1-24-1018,Component Z5,499.1120406,04-12-2024 02:04,17-01-2024 08:54,Scheduled,,1208.163863,QC-276,21-04-2025 20:31,,
S-01,Copper Co.,RM-0038,Steel Tube,Grade 7,1467,kg,25-10-2025,M-202,P1-Wire Drawer 1,Lathe,11-08-2024 11:15,C-505,Customer 136,10-29-2024 07:12,P1_24_1097,Component T5,87.739954,02-09-2023 21:05,01-10-2025 16:05,Scheduled,RM-0100,642.3536793,,,Passed,Peter Jones
S-01,SteelCorp,RM-0052,Titanium Plate,Schedule 40,2509,kg,13-05-2024,M-104,P1-CNC Lathe 1,Drawer,04-12-2023 03:32,C-512,Customer 56,13-01-2023 13:00,1077,Component B2,477.9888463,20-07-2024 12:35,01-02-2023 20:12,In Progress,,,QC-211,,Passed,Mary Williams
S-02,Global Metals,RM-0075,Copper Plate,Grade 2,3699,kg,13-02-2024,M-201,P1-Stamping Press 1,Press,19-12-2023 12:20,C-505,Customer 65,09-04-2025 00:34,P1_24_1079,Component T5,945.2963279,24-01-2023 09:12,23-02-2024 18:26,Completed,RM-0061,,QC-225,,Passed,John Doe
S-04,CopperCo,RM-0039,ABS Filament,C3x4.1,2127,kg,23-03-2025,P1-WJC-01,P2-Milling Machine 2,Mill,28-12-2023 17:10,C-505,Customer 85,09-11-2025 21:05,P1-24-1034,Component A1,208.8505403,28-01-2025 11:37,01-10-2025 16:05,Completed,,,QC-269,28-01-2023 11:41,Passed,johndoe
S-06,SteelCorp,RM-0033-C,Steel Bar,Grade 8 Steel,"4,466",kg,26-03-2024,M-104,P1-CNC Lathe 1,Press,25-06-2024 11:39,C-512,Customer 75,09-11-2025 21:05,P1_24_1079,Component L4,218.1477694,20-04-2025 23:14,27-04-2023 06:02,Scheduled,RM-0083,,QC-252,,Passed,
S-06,Precision Fasteners,RM-0045,Aluminum Ingot,SS-304,1779,kg,11-08-2024,M-101,P1-Stamping Press 1,Mill,24-03-2025 18:31,C-501,Customer 120,19-12-2023 12:20,P1-23-1086,Component R2,209.8031789,20-03-2024 02:11,17-02-2024 19:00,Completed,RM-0073,,QC-275,,,John Doe
S-06,SteelCorp,RM-0008,Copper Tube,6AL-2Sn-4Zr-2Mo,4101,kg,12-03-2024,M-103,P1-CNC Lathe 1,Drawer,16-07-2024 01:14,C-504,Customer 89,03-09-2024 10:49,P1-25-1009,Component D3,320.805469,22-05-2025 01:24,30-03-2025 00:23,Completed,,100.3651485,QC-275,29-11-2024 22:12,Passed,Peter Jones
S-06,PlasticPro,RM-0054,Aluminum Bar,0.1mm,2.28E+03,kg,27-07-2025,M-202,P2-Milling Machine 2,Drawer,01-03-2025 10:55,C-500,Customer 71,31-01-2024 09:27,P1_25_1088,Component R4,539.2480777,21-04-2023 11:02,22-05-2025 17:21,Rework Complete,,,,,Passed,Mary Williams
S-06,SteelCorp,RM-0040,Steel Sheet,PZ-27,2166,m,18-04-2024,M-101,P2-Milling Machine 2,Mill,04-12-2023 03:32,C-511,Customer 77,16-07-2024 11:39,P2/23/1023,Component J9,809.0168887,17-02-2025 14:52,22-04-2023 05:02,In Progress,,,,02-02-2024 04:44,Passed,Jane Smith
S-01,SteelCorp,RM-0007,Titanium Tube,1045,3101,KG,28-01-2023,M-104,P2-Grinding Machine 5,Press,25-06-2024 11:39,C-512,Customer 10,11-04-2025 18:05,P2-23-1100,Component O3,531.6499545,15-02-2024 10:25,29-11-2024 23:05,Scheduled,,940.0973189,,24-05-2025 07:29,,Peter Jones
S-04,AluWorks,RM-0042,Copper Sheet,Galvanized,1650,kg,25-11-2025,M-201,P2-Grinding Machine 5,Mill,24-03-2025 18:31,C-508,Customer 73,06-07-2025 05:27,P2-25-1057,Component Z2,879.6613705,18-05-2025 01:21,21-07-2024 02:35,Cancelled,RM-0052,2357.39238,,15-08-2024 21:21,Failed,Jane Smith
S-06,Global Metals,RM-0066,Titanium Bar,Grade 5,2335,ft,18-03-2025,M-103,P1-Wire Drawer 1,Press,18-10-2024 19:54,C-503,Customer 89,31-01-2024 09:27,P1_24_1044,Component L4,255.0545879,24-07-2024 23:23,16-01-2024 13:23,Scheduled,RM-0093,,,21-04-2025 16:21,Passed,Mary Williams
S-06,SteelCorp,RM-0080,Flange Nut,Schedule 40,4453,kg,24-09-2024,M-202,P2-Milling Machine 2,Lathe,09-03-2023 03:22,C-511,Customer 74,25-06-2024 04:41,P1-25-1087,Component Z3,347.0216685,17-02-2025 14:52,17-01-2024 19:14,Completed,RM-0056,2122.262546,,04-12-2024 15:43,Passed,Jane Smith
